# index, name, _pos
561,3343,"array([-0.06445665, -0.55513859])"
562,16,"array([ 0.16315661, -0.41742136])"
563,5093,"array([ 0.16274722, -0.40313517])"
564,1237,"array([ 0.18755007, -0.39510859])"
565,3543,"array([ 0.14352415, -0.37855142])"
566,765,"array([ 0.17555014, -0.40776794])"
567,668,"array([ 0.15929705, -0.38555061])"
568,4485,"array([ 0.18041952, -0.37272516])"
569,121,"array([ 0.15809171, -0.36331143])"
570,4470,"array([ 0.17601427, -0.38861641])"
571,4315,"array([ 0.18227381, -0.36900023])"
572,4380,"array([ 0.15966547, -0.41846761])"
573,3439,"array([ 0.18864672, -0.39147549])"
574,1524,"array([ 0.18491783, -0.40498725])"
575,4207,"array([ 0.1738961 , -0.38552045])"
576,717,"array([ 0.16375539, -0.42496677])"
577,4462,"array([ 0.16483686, -0.38735896])"
578,3651,"array([ 0.14737744, -0.4218134 ])"
579,1990,"array([ 0.21165425, -0.38694216])"
580,577,"array([ 0.17551997, -0.38516176])"
581,2271,"array([ 0.16260756, -0.39622244])"
582,4505,"array([ 0.19595983, -0.39604053])"
583,552,"array([ 0.19247372, -0.39731069])"
584,1112,"array([ 0.16978182, -0.42289915])"
585,2807,"array([ 0.15304273, -0.41064416])"
586,361,"array([ 0.17220097, -0.39776039])"
587,17,"array([ 0.12848801, -0.39750558])"
588,210,"array([ 0.15861611, -0.35954525])"
589,2716,"array([ 0.11771227, -0.39596391])"
590,3255,"array([ 0.12761876, -0.40638388])"
591,21,"array([ 0.11749633, -0.3865172 ])"
592,1564,"array([ 0.17955757, -0.35450522])"
593,3177,"array([ 0.14643024, -0.41129879])"
594,3051,"array([ 0.13800302, -0.38712156])"
595,2875,"array([ 0.17024709, -0.38362225])"
596,18,"array([ 0.1706188 , -0.35008118])"
597,2596,"array([ 0.18322997, -0.35205628])"
598,2207,"array([ 0.1548431 , -0.36928692])"
599,643,"array([ 0.17868608, -0.39010964])"
600,3225,"array([ 0.19770196, -0.37045617])"
601,1584,"array([ 0.17489674, -0.34990959])"
602,464,"array([ 0.18070639, -0.33464592])"
603,1370,"array([ 0.20138078, -0.33521241])"
604,2983,"array([ 0.18997255, -0.37978564])"
605,3910,"array([ 0.16912174, -0.30235296])"
606,2571,"array([ 0.18439117, -0.36196927])"
607,5105,"array([ 0.18325909, -0.35047616])"
608,2778,"array([ 0.20072914, -0.32488568])"
609,368,"array([ 0.19929231, -0.34350975])"
610,1942,"array([ 0.2232287 , -0.35500532])"
611,321,"array([ 0.20227591, -0.34129505])"
612,3662,"array([ 0.16492629, -0.38006664])"
613,5427,"array([ 0.19742902, -0.35244776])"
614,2305,"array([ 0.17996445, -0.34085757])"
615,100,"array([ 0.16517335, -0.36351712])"
616,174,"array([ 0.18126084, -0.39447924])"
617,790,"array([ 0.16943691, -0.34011169])"
618,592,"array([ 0.14192728, -0.35841313])"
619,3803,"array([ 0.18409269, -0.34121153])"
620,2240,"array([ 0.14057488, -0.34534396])"
621,407,"array([ 0.2027486 , -0.34380912])"
622,3940,"array([ 0.17437597, -0.38268178])"
623,3695,"array([ 0.17530258, -0.34802628])"
624,104,"array([ 0.13594211, -0.38472732])"
625,1761,"array([ 0.15158067, -0.3328547 ])"
626,1217,"array([ 0.13770058, -0.33369867])"
627,5035,"array([ 0.1716352 , -0.35453954])"
628,4209,"array([ 0.16444921, -0.37761184])"
629,797,"array([ 0.14112221, -0.3234296 ])"
630,922,"array([ 0.13313539, -0.33398011])"
631,5204,"array([ 0.16354099, -0.36301342])"
632,5172,"array([ 0.17988483, -0.31041438])"
633,5217,"array([ 0.23516885, -0.31910232])"
634,5158,"array([ 0.18785778, -0.34518013])"
635,5408,"array([ 0.19645914, -0.35641569])"
636,1411,"array([ 0.19162369, -0.31267047])"
637,2461,"array([ 0.1918197 , -0.37526815])"
638,3172,"array([ 0.17901461, -0.34936089])"
639,3851,"array([ 0.16195752, -0.33448223])"
640,2181,"array([ 0.20493961, -0.37372663])"
641,925,"array([ 0.17095324, -0.31070001])"
642,4048,"array([ 0.1556845 , -0.32937084])"
643,4456,"array([ 0.1994098, -0.3481577])"
644,3682,"array([ 0.1897117 , -0.37140082])"
645,19,"array([ 0.21535314, -0.32957023])"
646,3885,"array([ 0.19877406, -0.33865528])"
647,4060,"array([ 0.20441809, -0.34969693])"
648,4158,"array([ 0.21507415, -0.30693051])"
649,3037,"array([ 0.23438876, -0.34695957])"
650,2793,"array([ 0.22713653, -0.30875191])"
651,2495,"array([ 0.21103382, -0.3344477 ])"
652,1422,"array([ 0.24284837, -0.29956092])"
653,4168,"array([ 0.18965297, -0.34514122])"
654,4396,"array([ 0.23294442, -0.34954064])"
655,5329,"array([ 0.25165201, -0.31605722])"
656,1821,"array([ 0.21948146, -0.33039997])"
657,1557,"array([ 0.20543939, -0.33586436])"
658,4196,"array([ 0.2223001 , -0.31899344])"
659,141,"array([ 0.17855694, -0.32448966])"
660,2593,"array([ 0.21687065, -0.33585629])"
661,4957,"array([ 0.1956767 , -0.34116532])"
662,3594,"array([ 0.18219258, -0.33371958])"
663,1888,"array([ 0.22093297, -0.31538216])"
664,894,"array([ 0.19256098, -0.355436  ])"
665,5131,"array([ 0.19178036, -0.33236781])"
666,98,"array([ 0.22333077, -0.31150665])"
667,4659,"array([ 0.21697628, -0.35303003])"
668,1213,"array([ 0.22642048, -0.31182921])"
669,2037,"array([ 0.24271224, -0.31494703])"
670,3373,"array([ 0.18502394, -0.34357716])"
671,3749,"array([ 0.18729884, -0.34936752])"
672,62,"array([ 0.22516943, -0.31665878])"
673,2428,"array([ 0.23008712, -0.34875081])"
674,4467,"array([ 0.22153578, -0.32338039])"
675,3761,"array([ 0.20152116, -0.35271958])"
676,3442,"array([ 0.20010513, -0.34664895])"
677,3058,"array([ 0.22857441, -0.3133868 ])"
678,3015,"array([ 0.1994079 , -0.31525709])"
679,2658,"array([ 0.21587642, -0.33920932])"
680,4739,"array([ 0.2228242 , -0.31602572])"
681,3355,"array([ 0.20762145, -0.33601445])"
682,3336,"array([ 0.22516607, -0.33265359])"
683,4322,"array([ 0.23235775, -0.31508365])"
684,3976,"array([ 0.23296635, -0.31120369])"
685,1874,"array([ 0.19983867, -0.36591442])"
686,4604,"array([ 0.2404979, -0.3171055])"
687,2803,"array([ 0.19690357, -0.34807049])"
688,3019,"array([ 0.22169102, -0.33233548])"
689,730,"array([ 0.22386786, -0.30753515])"
690,4836,"array([ 0.19804747, -0.34676277])"
691,1130,"array([ 0.20055346, -0.36138359])"
692,4363,"array([ 0.23297662, -0.34257292])"
693,4118,"array([ 0.22772092, -0.33336153])"
694,4340,"array([ 0.21207755, -0.31949129])"
695,962,"array([ 0.22764035, -0.32774384])"
696,3254,"array([ 0.23030225, -0.31769102])"
697,3050,"array([ 0.21015264, -0.32057779])"
698,2678,"array([ 0.17606147, -0.34581011])"
699,1676,"array([ 0.21250786, -0.34062738])"
700,2118,"array([ 0.21713096, -0.32442353])"
701,1710,"array([ 0.17693035, -0.32761663])"
702,4360,"array([ 0.21090186, -0.346633  ])"
703,1036,"array([ 0.18954177, -0.35482677])"
704,3451,"array([ 0.22605385, -0.33704451])"
705,3784,"array([ 0.22743524, -0.34146975])"
706,1134,"array([ 0.22406352, -0.35996592])"
707,3064,"array([ 0.20362321, -0.32688955])"
708,20,"array([ 0.17990522, -0.32072723])"
709,1693,"array([ 0.18156911, -0.31195078])"
710,605,"array([ 0.22003856, -0.32785092])"
711,1272,"array([ 0.19739535, -0.34277997])"
712,4588,"array([ 0.17949891, -0.30831031])"
713,4823,"array([ 0.17044781, -0.32430272])"
714,3126,"array([ 0.18579619, -0.33575587])"
715,3527,"array([ 0.17896826, -0.34561601])"
716,3414,"array([ 0.18723838, -0.32512466])"
717,341,"array([ 0.18451275, -0.33902029])"
718,353,"array([ 0.1336975 , -0.34105227])"
719,3671,"array([ 0.16608206, -0.31615265])"
720,2416,"array([ 0.16402838, -0.33116652])"
721,2312,"array([ 0.20008065, -0.33421837])"
722,4731,"array([ 0.16315482, -0.32902236])"
723,2498,"array([ 0.18750396, -0.33530178])"
724,4473,"array([ 0.18758262, -0.35080411])"
725,662,"array([ 0.19444041, -0.35157098])"
726,503,"array([ 0.17530649, -0.32410671])"
727,5506,"array([ 0.17979429, -0.32712246])"
728,1114,"array([ 0.18477206, -0.32735091])"
729,490,"array([ 0.18277707, -0.31013466])"
730,906,"array([ 0.12398425, -0.375499  ])"
731,2437,"array([ 0.1139865 , -0.39935817])"
732,2924,"array([ 0.13274371, -0.35536115])"
733,22,"array([ 0.12819207, -0.46761099])"
734,5106,"array([ 0.13905381, -0.49668678])"
735,1120,"array([ 0.12878222, -0.50348269])"
736,5060,"array([ 0.1297027 , -0.49343093])"
737,594,"array([ 0.13516454, -0.48692548])"
738,1799,"array([ 0.08926834, -0.46103215])"
739,3131,"array([ 0.12705563, -0.48555593])"
740,3425,"array([ 0.13730218, -0.48422368])"
741,1455,"array([ 0.12429464, -0.50484306])"
742,4906,"array([ 0.13311542, -0.48987064])"
743,1650,"array([ 0.10579872, -0.4744232 ])"
744,3668,"array([ 0.08731311, -0.45703424])"
745,5252,"array([ 0.13173645, -0.50671   ])"
746,23,"array([ 0.06271072, -0.42838046])"
747,858,"array([ 0.08631394, -0.44198238])"
748,5301,"array([ 0.10540173, -0.42864796])"
749,4784,"array([ 0.07832064, -0.43898249])"
750,4431,"array([ 0.08401538, -0.43788242])"
751,942,"array([ 0.09346351, -0.43685235])"
752,114,"array([ 0.0898479 , -0.45463474])"
753,24,"array([ 0.17622695, -0.33974025])"
754,3933,"array([ 0.16457764, -0.35783173])"
755,5388,"array([ 0.16105053, -0.32151628])"
756,2072,"array([ 0.17918165, -0.40481572])"
757,1371,"array([ 0.17692566, -0.31440393])"
758,4402,"array([ 0.20044653, -0.40275897])"
759,2352,"array([ 0.23142739, -0.32464763])"
760,2097,"array([ 0.19583528, -0.30779173])"
761,77,"array([ 0.20294002, -0.32150808])"
762,305,"array([ 0.15753095, -0.35709065])"
763,1345,"array([ 0.18541993, -0.33766566])"
764,5260,"array([ 0.1747179 , -0.35199354])"
765,2966,"array([ 0.17516793, -0.34129195])"
766,3164,"array([ 0.17509317, -0.33260105])"
767,1031,"array([ 0.14477551, -0.38098006])"
768,1263,"array([ 0.17935359, -0.31306489])"
769,2137,"array([ 0.18955216, -0.33647623])"
770,2837,"array([ 0.19469735, -0.3099884 ])"
771,4821,"array([ 0.18704789, -0.37087011])"
772,1993,"array([ 0.18483381, -0.34951564])"
773,4871,"array([ 0.17560447, -0.34322489])"
774,5233,"array([ 0.18795558, -0.34305718])"
775,157,"array([ 0.15576769, -0.33664467])"
776,1553,"array([ 0.14717266, -0.31967309])"
777,158,"array([ 0.19136087, -0.40461668])"
778,2356,"array([ 0.18140607, -0.37845877])"
779,1139,"array([ 0.15813208, -0.4160158 ])"
780,5083,"array([ 0.16736985, -0.39109779])"
781,3751,"array([ 0.13677424, -0.404901  ])"
782,248,"array([ 0.22311853, -0.36617744])"
783,2285,"array([ 0.10509874, -0.44235587])"
784,4378,"array([ 0.1478173 , -0.38018923])"
785,880,"array([ 0.18448753, -0.3809503 ])"
786,1149,"array([ 0.16203135, -0.37579726])"
787,4753,"array([ 0.16419402, -0.38376866])"
788,2640,"array([ 0.14614522, -0.37837687])"
789,2204,"array([ 0.21131082, -0.3808519 ])"
790,525,"array([ 0.18044895, -0.37955249])"
791,545,"array([ 0.13477265, -0.40739943])"
792,1796,"array([ 0.13156544, -0.46696271])"
793,972,"array([ 0.17486392, -0.38969698])"
794,620,"array([ 0.10655502, -0.36573936])"
795,160,"array([ 0.17151713, -0.37740268])"
796,3684,"array([ 0.16072154, -0.39049166])"
797,4091,"array([ 0.17678686, -0.3818514 ])"
798,1003,"array([ 0.10848656, -0.43959109])"
799,3763,"array([ 0.17114509, -0.3796906 ])"
800,3243,"array([ 0.1662797 , -0.36630482])"
801,1073,"array([ 0.21465719, -0.37564264])"
802,349,"array([ 0.15729964, -0.36009582])"
803,4015,"array([ 0.14644667, -0.37498084])"
804,1446,"array([ 0.18192017, -0.39793598])"
805,3768,"array([ 0.17196549, -0.40693275])"
806,4016,"array([ 0.18985242, -0.39249357])"
807,3937,"array([ 0.15024276, -0.37674061])"
808,2554,"array([ 0.13888076, -0.37818912])"
809,2740,"array([ 0.15785026, -0.40615806])"
810,192,"array([ 0.17216882, -0.41085178])"
811,2824,"array([ 0.11543729, -0.44790339])"
812,2833,"array([ 0.17969543, -0.37434735])"
813,3173,"array([ 0.1480512 , -0.38903894])"
814,1182,"array([ 0.19046465, -0.3740167 ])"
815,4780,"array([ 0.1458679 , -0.39380587])"
816,4700,"array([ 0.17474882, -0.35438947])"
817,314,"array([ 0.17055898, -0.40879829])"
818,5444,"array([ 0.21381118, -0.37737646])"
819,2927,"array([ 0.16143235, -0.37945752])"
820,1468,"array([ 0.16513364, -0.36015316])"
821,2519,"array([ 0.18213498, -0.39026474])"
822,4437,"array([ 0.17467481, -0.38773262])"
823,2150,"array([ 0.18253768, -0.36546237])"
824,4120,"array([ 0.15792758, -0.41083474])"
825,4788,"array([ 0.19006995, -0.37566028])"
826,2328,"array([ 0.1561835 , -0.39722754])"
827,4205,"array([ 0.15956782, -0.38331146])"
828,741,"array([ 0.1381237 , -0.47324441])"
829,4035,"array([ 0.20653494, -0.38225077])"
830,3016,"array([ 0.21553974, -0.40676581])"
831,1198,"array([ 0.1861625 , -0.36473038])"
832,1569,"array([ 0.13982929, -0.41758936])"
833,5228,"array([ 0.12043437, -0.39202108])"
834,5523,"array([ 0.21272752, -0.36792061])"
835,1837,"array([ 0.14969668, -0.36970935])"
836,4667,"array([ 0.21404515, -0.37356667])"
837,3534,"array([ 0.14611427, -0.39096047])"
838,3625,"array([ 0.16577687, -0.36919719])"
839,4888,"array([ 0.21149166, -0.39390607])"
840,3967,"array([ 0.13617576, -0.46457703])"
841,2337,"array([ 0.16898648, -0.37483149])"
842,2076,"array([ 0.20473156, -0.4044584 ])"
843,1656,"array([ 0.16819222, -0.38722273])"
844,4719,"array([ 0.22044282, -0.3957778 ])"
845,1399,"array([ 0.19210058, -0.36761546])"
846,1295,"array([ 0.15828312, -0.38188494])"
847,318,"array([ 0.10271467, -0.4251082 ])"
848,5503,"array([ 0.15700702, -0.37883251])"
849,2004,"array([ 0.18753306, -0.39269336])"
850,1764,"array([ 0.14955978, -0.37202761])"
851,2006,"array([ 0.18287913, -0.37102584])"
852,2342,"array([ 0.11932785, -0.45897536])"
853,2864,"array([ 0.17610545, -0.37865687])"
854,2347,"array([ 0.17979721, -0.41311557])"
855,2432,"array([ 0.1337949 , -0.38649709])"
856,938,"array([ 0.21468686, -0.32504081])"
857,3286,"array([ 0.13696316, -0.37596785])"
858,4543,"array([ 0.17961395, -0.36562418])"
859,2261,"array([ 0.19142845, -0.39428907])"
860,772,"array([ 0.201908  , -0.38139569])"
861,2436,"array([ 0.16839874, -0.47101916])"
862,4422,"array([ 0.1952628 , -0.37290211])"
863,1505,"array([ 0.15194054, -0.42176594])"
864,4825,"array([ 0.18251815, -0.35546404])"
865,3743,"array([ 0.15628217, -0.37482281])"
866,420,"array([ 0.17039866, -0.37334398])"
867,26,"array([ 0.0156903 , -0.57557972])"
868,4544,"array([ 0.03464096, -0.55345384])"
869,1781,"array([ 0.02380926, -0.58945161])"
870,3845,"array([ 0.03111764, -0.5785238 ])"
871,396,"array([-0.00433442, -0.54253443])"
872,3609,"array([ 0.02159162, -0.57971157])"
873,3509,"array([ 0.01682723, -0.56312984])"
874,845,"array([ 0.00234767, -0.54696685])"
875,3656,"array([ 0.09583572, -0.48557538])"
876,4915,"array([ 0.13202592, -0.50310629])"
877,2797,"array([ 0.11410413, -0.49557193])"
878,3294,"array([ 0.10208161, -0.44094193])"
879,2720,"array([ 0.07949108, -0.49260571])"
880,3393,"array([ 0.09966994, -0.49811123])"
881,4487,"array([ 0.0859267 , -0.50704133])"
882,4773,"array([ 0.13374942, -0.48408702])"
883,1952,"array([ 0.09074753, -0.50066768])"
884,4110,"array([ 0.07476312, -0.50904847])"
885,3673,"array([ 0.06826049, -0.50126068])"
886,521,"array([ 0.11618131, -0.49410451])"
887,1707,"array([ 0.13206827, -0.49673862])"
888,4751,"array([ 0.1317943, -0.5104727])"
889,267,"array([ 0.09435336, -0.49532812])"
890,3318,"array([ 0.08309474, -0.50158673])"
891,176,"array([ 0.0821063 , -0.49886909])"
892,1535,"array([ 0.07688005, -0.5320079 ])"
893,1960,"array([ 0.06679075, -0.4831338 ])"
894,4092,"array([ 0.11604321, -0.47450766])"
895,453,"array([ 0.08966025, -0.4976254 ])"
896,32,"array([ 0.10210403, -0.48981006])"
897,536,"array([ 0.0990767 , -0.50880057])"
898,4421,"array([ 0.08198694, -0.52573954])"
899,172,"array([ 0.07641979, -0.5009054 ])"
900,818,"array([ 0.10369358, -0.46291393])"
901,4502,"array([ 0.07435951, -0.52780573])"
902,4338,"array([ 0.09796316, -0.46562834])"
903,1171,"array([ 0.1084163 , -0.45553736])"
904,5466,"array([ 0.09785717, -0.47966074])"
905,4339,"array([ 0.12202783, -0.48946412])"
906,5295,"array([ 0.10789042, -0.49290119])"
907,2478,"array([ 0.08886002, -0.48255822])"
908,3701,"array([ 0.07679589, -0.5120457 ])"
909,907,"array([ 0.07917771, -0.45902084])"
910,5042,"array([ 0.11860301, -0.4957795 ])"
911,3256,"array([ 0.09847612, -0.50309744])"
912,1554,"array([ 0.11545947, -0.47703108])"
913,3344,"array([ 0.07100263, -0.48603435])"
914,1767,"array([ 0.07079955, -0.50654987])"
915,3125,"array([ 0.09192648, -0.50898389])"
916,2754,"array([ 0.1052536 , -0.50640088])"
917,4281,"array([ 0.08403283, -0.49579964])"
918,2487,"array([ 0.12154709, -0.47263976])"
919,838,"array([ 0.096436  , -0.50624972])"
920,1562,"array([ 0.12447385, -0.47999928])"
921,1107,"array([ 0.09178432, -0.49033048])"
922,804,"array([ 0.08502555, -0.49903843])"
923,1030,"array([ 0.10522989, -0.50301891])"
924,1005,"array([ 0.09624727, -0.52400937])"
925,3878,"array([ 0.08121667, -0.51090139])"
926,127,"array([ 0.09119293, -0.45797694])"
927,5227,"array([ 0.0975621 , -0.49669549])"
928,656,"array([ 0.13369729, -0.52060097])"
929,3357,"array([ 0.08655116, -0.48426169])"
930,2590,"array([ 0.1180778 , -0.50441831])"
931,2849,"array([ 0.06803146, -0.52504477])"
932,3359,"array([ 0.14985373, -0.44903006])"
933,2704,"array([ 0.07851165, -0.4971692 ])"
934,3271,"array([ 0.05849938, -0.50183599])"
935,5232,"array([ 0.08366932, -0.4923458 ])"
936,5499,"array([ 0.08363716, -0.4794206 ])"
937,1013,"array([ 0.09092631, -0.49541421])"
938,1521,"array([ 0.08641638, -0.49263055])"
939,1577,"array([ 0.08704116, -0.48764325])"
940,5143,"array([ 0.09852029, -0.4922198 ])"
941,3966,"array([ 0.07629314, -0.50447017])"
942,2681,"array([ 0.10837235, -0.4792379 ])"
943,1301,"array([ 0.07915932, -0.48196781])"
944,1210,"array([ 0.09227039, -0.49748317])"
945,5226,"array([ 0.12031954, -0.46750436])"
946,3549,"array([ 0.1019291 , -0.50244584])"
947,759,"array([ 0.07517382, -0.48826524])"
948,2229,"array([ 0.07953397, -0.51453857])"
949,2435,"array([ 0.09286798, -0.50587675])"
950,5249,"array([ 0.07335924, -0.49985408])"
951,5440,"array([ 0.17332748, -0.47185772])"
952,2520,"array([ 0.08058527, -0.50298342])"
953,416,"array([ 0.13132169, -0.5193512 ])"
954,3986,"array([ 0.09311667, -0.50306883])"
955,1774,"array([ 0.08292182, -0.48310529])"
956,2096,"array([ 0.06817095, -0.51520008])"
957,28,"array([ 0.19334749, -0.2551704 ])"
958,4879,"array([ 0.17690394, -0.27058651])"
959,4816,"array([ 0.18151169, -0.2922666 ])"
960,1768,"array([ 0.18811798, -0.29665108])"
961,3101,"array([ 0.18360005, -0.26100716])"
962,4191,"array([ 0.17412363, -0.28840212])"
963,2513,"array([ 0.1718728 , -0.30233176])"
964,785,"array([ 0.18593819, -0.26666055])"
965,2732,"array([ 0.19280475, -0.29100192])"
966,535,"array([ 0.19089265, -0.29539079])"
967,1308,"array([ 0.18746593, -0.25665996])"
968,29,"array([-0.0517375 , -0.59254544])"
969,2382,"array([-0.06003346, -0.59314381])"
970,296,"array([-0.04532353, -0.56731178])"
971,1819,"array([-0.0490021 , -0.60361125])"
972,1738,"array([-0.05926854, -0.61426196])"
973,136,"array([-0.05953565, -0.57043603])"
974,204,"array([-0.06421992, -0.61641271])"
975,3183,"array([-0.02775212, -0.59968507])"
976,3575,"array([-0.05638491, -0.59954453])"
977,1657,"array([-0.06763448, -0.60314087])"
978,4726,"array([-0.03488584, -0.58287884])"
979,2493,"array([-0.03438769, -0.59137475])"
980,3689,"array([-0.04157116, -0.57542381])"
981,4963,"array([-0.06640748, -0.5961894 ])"
982,1836,"array([-0.05720147, -0.61696623])"
983,1394,"array([-0.06309334, -0.60716812])"
984,30,"array([ 0.13683171, -0.3527726 ])"
985,5203,"array([ 0.13840982, -0.37271508])"
986,4469,"array([ 0.15892954, -0.3615853 ])"
987,3081,"array([ 0.16404036, -0.33816207])"
988,31,"array([ 0.12624893, -0.35500831])"
989,3785,"array([ 0.11673428, -0.33396076])"
990,3909,"array([ 0.15213083, -0.34888626])"
991,5297,"array([ 0.16127034, -0.35074978])"
992,3813,"array([ 0.17234245, -0.3474866 ])"
993,4779,"array([ 0.17689148, -0.35932301])"
994,3454,"array([ 0.0887122 , -0.49425163])"
995,2242,"array([ 0.08505561, -0.52186046])"
996,3433,"array([ 0.10499392, -0.49630656])"
997,2407,"array([ 0.11625591, -0.48768314])"
998,477,"array([ 0.11819774, -0.44239125])"
999,5061,"array([ 0.11225448, -0.4821933 ])"
1000,4702,"array([ 0.10603119, -0.51400253])"
1001,2602,"array([ 0.11232866, -0.5044275 ])"
1002,3529,"array([ 0.11824954, -0.49937064])"
1003,4480,"array([ 0.08127998, -0.4894637 ])"
1004,4908,"array([ 0.09942112, -0.52226418])"
1005,3199,"array([ 0.10962414, -0.50115719])"
1006,33,"array([ 0.15948683, -0.40787177])"
1007,4188,"array([ 0.18032077, -0.39247817])"
